idDatosDiezminutales,wtg_Idn,Naerogenerador,dtFecha,dPotTotal,dPotReact,dVelVientoF1sg,dCosPhi,dTempGen,dPosNacelle,ET_Availability2Avg,dTempAmbiente,dDirViento,dVelGenerador,dPresGH,dPitch
14689566,SL01,1,3/11/2023 21:20,540.3891,-16.6746,6.8683,0.9989,77.7661,24.375,100,26.074,356.7737,1695.0714,190.2215,-0.1253
14689567,SL01,1,3/11/2023 21:30,430.1386,-19.3962,6.3013,0.9984,77.4503,24.375,100,25.953,355.738,1567.1368,188.8331,0.0336
14689568,SL01,1,3/11/2023 21:40,453.3983,-23.0573,6.544,0.9979,77.0856,24.375,100,25.9116,356.14,1601.739,189.6943,-0.1463
14689569,SL01,1,3/11/2023 21:50,481.1096,-19.7992,6.667,0.9985,76.6362,24.375,100,25.8865,355.6546,1632.3564,189.9486,-0.1937
14689570,SL01,1,3/11/2023 22:00,502.9609,-15.945,6.7593,0.9989,76.3142,24.375,100,25.7793,354.094,1652.485,189.0405,-0.1417
14689571,SL01,1,3/11/2023 22:10,505.8931,-12.3496,6.676,0.9984,76.0405,13.9598,100,25.7454,3.2523,1659.8997,189.8779,-0.0463
14689728,SL01,1,3/11/2023 22:20,500.7139,-9.0698,6.5343,0.999,75.8386,11.5625,100,25.7218,5.1758,1652.4784,190.248,0.0677
14689729,SL01,1,3/11/2023 22:30,579.8844,-7.8477,7.0093,0.999,75.6813,11.5625,100,25.7358,3.5388,1733.8197,189.4468,-0.0853
14689730,SL01,1,3/11/2023 22:40,531.8727,-2.5031,6.357,0.9223,69.9022,10.6807,100,23.7308,0.6287,1592.8395,175.4113,0.0313
14689731,SL01,1,3/11/2023 22:50,606.9525,9.1744,6.9753,0.999,75.6654,11.5625,100,25.6155,358.1985,1750.5755,189.5872,0.0193
14689732,SL01,1,3/11/2023 23:00,624.8406,10.6821,7.083,0.9989,75.7799,11.5625,100,25.6285,359.1378,1771.1089,190.2882,-0.0477
14689733,SL01,1,3/11/2023 23:10,667.0326,14.0742,7.0987,0.999,76.0399,11.5625,100,25.585,359.2557,1809.4875,189.8488,0.1077
14689890,SL01,1,3/11/2023 23:20,628.0146,20.6833,6.9123,0.9987,76.2757,11.5625,100,25.5758,358.4421,1774.3608,189.7446,0.2227
14689891,SL01,1,3/11/2023 23:30,744.3853,16.68,7.44,0.999,76.6785,11.5625,100,25.6187,357.3911,1874.2929,189.7147,-0.0047
14689892,SL01,1,3/11/2023 23:40,668.7131,17.1665,7.1353,0.9987,77.0502,11.5625,100,25.5644,357.7197,1800.5875,189.7021,0.1774
14689893,SL01,1,3/11/2023 23:50,582.8874,10.87,6.8767,0.999,77.1209,11.5625,100,25.5367,359.5495,1729.9712,189.677,0.045
14689894,SL01,1,3/12/2023 0:00,631.2294,10.5427,6.955,0.999,76.9493,11.5625,100,25.5655,0.764,1765.4202,189.9427,0.142
14689895,SL01,1,3/12/2023 0:10,673.8651,8.1283,7.0017,0.999,76.7638,11.5625,100,25.5712,1.7687,1805.5379,189.5486,0.208
14690052,SL01,1,3/12/2023 0:20,578.4441,1.0038,7.0087,0.999,76.5339,11.5625,100,25.5514,2.0578,1731.1161,190.2444,-0.1393
14690053,SL01,1,3/12/2023 0:30,642.2146,2.9198,7.047,0.999,76.2928,11.5625,100,25.4637,1.4167,1784.5491,189.6931,0.0553
14690054,SL01,1,3/12/2023 0:40,711.9044,4.9575,7.3657,0.999,76.3484,11.5625,100,25.4081,0.5425,1852.0628,190.1211,0.0033
14690055,SL01,1,3/12/2023 0:50,641.5417,-0.4769,7.0753,0.999,76.3691,11.5625,100,25.3427,0.7941,1781.236,189.655,0.0513
14690056,SL01,1,3/12/2023 1:00,696.0131,-6.5217,7.393,0.999,76.2359,11.5625,100,25.4406,3.8652,1832.2463,189.6689,-0.1047
14690057,SL01,1,3/12/2023 1:10,676.8217,-11.3631,7.178,0.9989,76.243,11.5625,100,25.4288,6.6348,1815.8045,190.0117,0.0447
14690214,SL01,1,3/12/2023 1:20,718.7604,-5.9206,7.4063,0.999,76.3882,11.5625,100,25.3949,6.2051,1851.7883,189.9404,-0.0217
14690215,SL01,1,3/12/2023 1:30,727.5612,-9.0598,7.463,0.999,76.6721,11.5625,100,25.3631,7.0892,1854.4065,189.821,-0.08
14690216,SL01,1,3/12/2023 1:40,647.5503,-12.8077,7.2673,0.9988,76.6402,14.3988,100,25.3674,5.6834,1790.8967,190.1841,-0.108
14690217,SL01,1,3/12/2023 1:50,689.9296,-8.3508,7.382,0.999,76.5839,21.5625,100,25.3866,358.2851,1822.5001,189.3348,-0.1197
14690218,SL01,1,3/12/2023 2:00,622.1753,-9.4702,7.0607,0.9989,76.3709,21.5625,100,25.3201,358.5198,1759.9343,189.5655,-0.04
14690219,SL01,1,3/12/2023 2:10,612.9139,-6.5644,6.9707,0.999,76.0407,21.5625,100,25.2867,358.2092,1761.551,189.4269,0.078
14690376,SL01,1,3/12/2023 2:20,613.1856,-5.6621,6.9873,0.999,75.7786,21.5625,100,25.3043,0.0646,1752.2762,189.6924,-0.0077
14690377,SL01,1,3/12/2023 2:30,553.5162,-6.5113,6.8457,0.999,75.5539,21.5625,100,25.3067,2.5306,1696.4864,190.0021,-0.0693
14690378,SL01,1,3/12/2023 2:40,590.2452,-4.3454,7.0133,0.999,75.3466,21.5625,100,25.3867,3.8954,1738.9523,189.914,0.1512
14690379,SL01,1,3/12/2023 2:50,704.7845,-7.3194,7.3907,0.9989,75.4139,21.5625,100,25.4814,3.3399,1833.1892,189.7721,-0.05
14690380,SL01,1,3/12/2023 3:00,784.595,-10.7275,7.6633,0.999,75.929,21.5625,100,25.4677,1.5253,1891.4006,190.6257,-0.0647
14690381,SL01,1,3/12/2023 3:10,694.1449,-6.2235,7.257,0.999,76.6104,21.5625,100,25.5676,6.1812,1812.2256,189.828,0.085
14690538,SL01,1,3/12/2023 3:20,461.7848,-7.2431,6.3587,0.9988,76.1929,21.5625,100,25.5058,4.8642,1606.3454,190.3511,0.1113
14690539,SL01,1,3/12/2023 3:30,597.8976,-15.0098,6.9043,0.9988,75.8884,21.5625,100,25.5351,3.8659,1731.4912,189.8142,0.0657
14690540,SL01,1,3/12/2023 3:40,529.5071,-18.6375,6.7557,0.9985,75.6746,27.5901,100,25.6976,7.1705,1677.5516,190.283,0.0213
14690541,SL01,1,3/12/2023 3:50,865.2035,-24.9667,7.7863,0.9986,76.5388,47.617,100,26.0347,352.0619,1841.9541,189.5452,0.1186
14690542,SL01,1,3/12/2023 4:00,1144.6798,-32.0079,9.008,0.9989,78.7256,42.9688,100,26.0728,358.3788,2006.3392,189.7935,-0.1914
14690543,SL01,1,3/12/2023 4:10,1188.691,-35.98,8.9323,0.9989,81.8454,42.9688,100,26.1008,3.707,1988.1815,190.2885,0.0595
14690700,SL01,1,3/12/2023 4:20,1546.3324,-31.1781,10.1633,0.999,85.5511,53.0901,100,26.1038,356.4539,2015.4677,190.0286,0.3329
14690701,SL01,1,3/12/2023 4:30,1343.7804,-34.5677,9.4913,0.9988,87.7553,53.2812,100,26.0997,353.8859,2002.185,190.3988,0.2814
14690702,SL01,1,3/12/2023 4:40,1086.9578,-37.4546,8.458,0.9981,89.9227,41.5672,100,25.9805,359.7313,1871.6486,189.035,-0.1397
14690703,SL01,1,3/12/2023 4:50,410.809,-28.1375,6.377,0.9964,85.8825,24.7762,100,25.3806,358.6813,1551.8457,190.2019,-0.103
14690704,SL01,1,3/12/2023 5:00,464.1267,-16.739,6.469,0.9985,83.2392,19.6875,100,25.2003,357.9758,1608.645,189.7613,-0.0277
14690705,SL01,1,3/12/2023 5:10,420.0302,-23.7419,6.1677,0.9977,81.3071,19.6875,100,25.06,0.4463,1561.4308,189.7383,0.0973
14690862,SL01,1,3/12/2023 5:20,428.9351,-25.7573,6.3387,0.9975,79.6515,19.6875,100,24.9958,359.9901,1574.1685,190.4256,-0.0783
14690863,SL01,1,3/12/2023 5:30,442.7522,-21.6325,6.2373,0.9982,78.2871,19.6875,100,24.9466,358.6006,1585.0589,189.8606,0.126
14690864,SL01,1,3/12/2023 5:40,359.9474,-21.2696,5.961,0.9954,77.2815,19.6875,100,24.8403,359.239,1494.2115,189.8592,0.1475
14690865,SL01,1,3/12/2023 5:50,504.8124,-22.3669,6.631,0.9983,76.2476,19.6875,100,24.9362,357.3077,1657.737,189.9264,-0.0157
14690866,SL01,1,3/12/2023 6:00,587.5196,-19.4758,6.95,0.9989,75.5232,19.6875,100,25.0016,358.7321,1733.5221,189.8617,-0.0577
14690867,SL01,1,3/12/2023 6:10,459.0036,-17.844,6.4407,0.9985,75.1014,19.6875,100,24.906,359.4928,1602.5055,189.1793,-0.018
14691024,SL01,1,3/12/2023 6:20,486.997,-19.2375,6.6603,0.9986,74.6748,19.6875,100,24.8846,357.5926,1637.6996,189.7868,-0.1237
14691025,SL01,1,3/12/2023 6:30,478.9544,-20.1831,6.5467,0.9985,74.2548,19.6875,100,24.8208,357.1703,1629.8736,189.5445,-0.074
14691026,SL01,1,3/12/2023 6:40,481.1546,-23.7875,6.548,0.998,73.8778,19.6875,100,24.8801,359.9951,1629.2457,190.1059,-0.04
14691027,SL01,1,3/12/2023 6:50,420.2113,-27.14,6.1837,0.9968,73.6663,19.6875,100,24.911,357.3763,1560.1403,189.4499,0.093
14691028,SL01,1,3/12/2023 7:00,439.1144,-24.4475,6.303,0.9973,73.4202,19.6875,100,24.9443,357.7976,1585.5256,189.8519,0.086
14691029,SL01,1,3/12/2023 7:10,385.3959,-23.0258,5.8977,0.9976,73.259,19.6875,100,25.0221,0.9791,1514.5573,189.496,0.238
14691186,SL01,1,3/12/2023 7:20,366.1359,-17.5985,5.8417,0.9977,73.1017,19.6875,100,25.2133,0.6293,1494.1745,189.9714,0.227
14691187,SL01,1,3/12/2023 7:30,446.5816,-14.1869,6.3363,0.9986,72.9762,19.6875,100,25.3134,1.1423,1580.2808,190.4714,0.1093
14691188,SL01,1,3/12/2023 7:40,589.9801,-8.5152,7.0093,0.9987,73.181,19.6875,100,25.4067,5.0541,1730.502,189.3136,-0.0763
14691189,SL01,1,3/12/2023 7:50,566.0729,-8.7281,6.8127,0.999,73.4149,19.6875,100,25.4612,4.7208,1707.4789,190.1386,0.042
14691190,SL01,1,3/12/2023 8:00,579.1043,-12.0823,6.8223,0.9989,73.9783,25.5664,100,25.4886,1.5316,1713.3559,189.983,0.093
14691191,SL01,1,3/12/2023 8:10,475.9186,-2.2073,6.468,0.999,74.018,30,100,25.5793,356.1154,1623.4129,190.3758,0.0803
14691348,SL01,1,3/12/2023 8:20,697.7053,0.7942,7.24,0.9986,74.4499,30,100,25.5547,354.3188,1799.7721,190.0264,0.023
14691349,SL01,1,3/12/2023 8:30,654.6789,12.7112,7.342,0.9986,75.0572,25.0558,100,25.6551,0.3809,1784.3894,190.0581,-0.1097
14691350,SL01,1,3/12/2023 8:40,776.3954,22.5565,7.5353,0.9986,76.0844,22.5,100,25.6766,6.0436,1862.5834,190.0044,0.0336
14691351,SL01,1,3/12/2023 8:50,595.3325,28.1281,7.0227,0.9976,76.5538,22.9198,100,25.8658,5.5747,1724.6337,189.392,-0.0217
14691352,SL01,1,3/12/2023 9:00,722.7959,19.8371,7.5707,0.9988,76.6236,32.9687,100,26.0194,359.6304,1814.0125,189.546,-0.144
14691353,SL01,1,3/12/2023 9:10,789.8104,36.1469,7.7737,0.9978,77.7346,34.2426,100,26.2527,4.2166,1858.7953,189.7014,-0.1454
14691510,SL01,1,3/12/2023 9:20,1085.0158,58.0915,8.4757,0.9976,79.9982,38.125,100,26.1362,357.6899,1961.9583,189.5426,-0.1234
14691511,SL01,1,3/12/2023 9:30,837.0517,63.0425,7.9243,0.9937,80.5326,38.125,100,26.3492,358.5752,1842.8915,189.2284,-0.1757
14691512,SL01,1,3/12/2023 9:40,1068.844,56.9777,8.595,0.9975,83.2712,38.125,100,26.1674,359.5299,1949.4425,189.2617,-0.2784
14691513,SL01,1,3/12/2023 9:50,1082.1479,45.6531,8.6727,0.9984,83.6729,38.125,100,26.2551,358.3508,1980.2247,190.0745,-0.1404
14691514,SL01,1,3/12/2023 10:00,903.3903,57.6038,8.1767,0.997,84.4339,40.9497,100,26.3638,2.9496,1945.4542,190.3362,-0.2053
14691515,SL01,1,3/12/2023 10:10,698.5182,53.4269,7.3233,0.9954,83.8153,43.7479,100,26.6916,358.1791,1803.293,190.4428,0.0353
14691672,SL01,1,3/12/2023 10:20,840.9192,64.096,7.9033,0.9956,83.0954,47.8568,100,26.8167,355.4918,1890.9979,189.7709,0.0446
14691673,SL01,1,3/12/2023 10:30,1047.8873,83.7942,8.3617,0.9944,84.1153,48.2813,100,26.8892,356.6167,1924.059,189.7589,0.1616
14691674,SL01,1,3/12/2023 10:40,1124.2507,83.2298,8.4173,0.9199,80.2724,44.92,100,24.6349,1.502,1842.933,175.3468,-0.1887
14691675,SL01,1,3/12/2023 10:50,1071.168,91.0579,8.6167,0.9925,87.2979,48.2813,100,26.8083,2.0339,1932.2331,190.4343,-0.0187
14691676,SL01,1,3/12/2023 11:00,840.5884,66.3404,7.7627,0.9949,88.0037,48.8996,100,26.9602,5.1842,1835.8501,190.1316,-0.1444
14691677,SL01,1,3/12/2023 11:10,820.2447,59.6592,7.8803,0.996,85.9839,58.75,100,26.9766,0.718,1872.9014,189.0332,-0.0394
14691834,SL01,1,3/12/2023 11:20,1047.4953,66.3554,8.7047,0.9967,86.7966,58.75,100,26.8121,2.8374,1948.0141,189.5449,-0.2724
14691835,SL01,1,3/12/2023 11:30,994.3789,88.0029,8.33,0.9947,87.2984,58.75,100,27.001,359.7609,1961.9822,190.5257,-0.0344
14691836,SL01,1,3/12/2023 11:40,1302.686,93.7169,9.514,0.9963,88.2232,58.75,100,27.0299,1.4115,1979.8894,190.8672,-0.215
14691837,SL01,1,3/12/2023 11:50,1271.5553,103.3162,9.3397,0.9957,91.4331,58.75,100,27.1192,359.2759,2004.6378,189.328,-0.3847
14691838,SL01,1,3/12/2023 12:00,1418.5224,97.4052,9.863,0.9969,92.8443,58.75,100,27.0834,0.2788,2010.6212,189.8305,-0.1948
14691839,SL01,1,3/12/2023 12:10,1204.2922,115.3133,9.0037,0.9939,93.92,58.75,100,27.2428,359.4282,1993.6319,189.903,-0.0914
14691996,SL01,1,3/12/2023 12:20,1400.4834,94.5973,9.7477,0.9971,95.0762,58.75,100,27.1719,1.2625,2014.1982,189.9338,-0.374
14691997,SL01,1,3/12/2023 12:30,1589.7941,92.8512,10.4343,0.9977,97.2679,58.75,100,27.2628,3.2128,2016.534,189.0417,-0.3357
14691998,SL01,1,3/12/2023 12:40,1421.2113,114.7319,9.831,0.9953,99.2987,58.75,100,27.4409,3.0684,2010.1606,189.3008,-0.2167
14691999,SL01,1,3/12/2023 12:50,1548.4556,142.7781,10.3583,0.9948,99.7504,58.75,100,27.3781,2.2352,2010.4804,190.1172,-0.1561
14692000,SL01,1,3/12/2023 13:00,1788.822,137.5548,11.1657,0.9964,103.6705,58.75,100,27.3327,3.6972,2017.209,189.696,-0.0014
14692001,SL01,1,3/12/2023 13:10,1699.866,131.3275,10.7923,0.9962,105.4108,58.75,100,27.379,4.5331,2016.6112,189.5877,-0.1774
14692158,SL01,1,3/12/2023 13:20,1818.3939,149.9262,11.276,0.9959,108.4586,58.75,100,27.4071,4.5011,2017.5884,189.6459,-0.0433
14692159,SL01,1,3/12/2023 13:30,1668.7199,128.2658,10.697,0.9964,109.511,58.75,100,27.4801,2.5189,2016.9211,188.9289,-0.0877
14692160,SL01,1,3/12/2023 13:40,1791.678,152.7927,11.305,0.9957,111.4266,58.75,100,27.5204,2.753,2016.8596,190.0535,0.5336
14692161,SL01,1,3/12/2023 13:50,1824.6813,163.8317,11.375,0.9952,113.0887,58.75,100,27.5335,2.023,2017.3212,189.7952,1.4793
14692162,SL01,1,3/12/2023 14:00,1823.7415,175.5617,11.0853,0.9218,107.855,55.0318,100,25.5167,1.4463,1869.6648,176.1538,1.9743
14692163,SL01,1,3/12/2023 14:10,1754.0906,194.6675,11.1357,0.9927,117.0983,58.75,100,27.576,4.6476,2016.8092,190.3174,0.8245
14692320,SL01,1,3/12/2023 14:20,1706.0575,164.7171,10.7187,0.9184,108.9159,54.8568,100,25.4835,5.3928,1863.5269,175.2727,0.8233
14692321,SL01,1,3/12/2023 14:30,1838.1129,179.1702,11.2967,0.9946,119.3411,58.75,100,27.6566,4.1633,2017.1568,189.9218,0.6203
14692322,SL01,1,3/12/2023 14:40,1677.8711,171.2929,10.6553,0.9934,119.8561,58.75,100,27.6839,4.4293,2016.0101,188.9707,0.3219
14692323,SL01,1,3/12/2023 14:50,1581.5004,160.241,10.5223,0.9942,117.1555,58.75,100,27.7835,5.9532,2016.5938,189.3774,-0.1621
14692324,SL01,1,3/12/2023 15:00,1586.6301,147.3825,10.502,0.9948,116.1839,58.75,100,27.8467,1.9142,2016.5025,189.0471,-0.0864
14692325,SL01,1,3/12/2023 15:10,1612.9772,165.0183,10.5383,0.9931,116.4634,58.75,100,27.8671,2.7626,2014.6179,189.9476,0.4592
14692482,SL01,1,3/12/2023 15:20,1499.162,175.6479,10.0957,0.9912,115.8868,58.75,100,27.934,4.087,2015.0578,189.9352,0.1219
14692483,SL01,1,3/12/2023 15:30,1756.6111,183.7223,11.3337,0.9938,114.9992,58.75,100,27.884,4.0005,2017.3324,190.6268,0.17
14692484,SL01,1,3/12/2023 15:40,1587.8647,150.5056,10.3833,0.9945,115.5941,58.75,100,27.9522,4.8639,2016.2824,189.5746,0.0616
14692485,SL01,1,3/12/2023 15:50,1667.5037,165.2854,10.7777,0.9942,115.7533,58.75,100,27.9362,5.0621,2016.5011,190.8427,-0.3047
14692486,SL01,1,3/12/2023 16:00,1781.8719,166.739,11.2597,0.9949,116.3141,58.75,100,27.991,5.318,2016.4232,190.0449,0.5933
14692487,SL01,1,3/12/2023 16:10,1755.1857,161.7721,11.2353,0.9951,117.5611,58.75,100,28.0239,4.9945,2016.3867,189.8211,0.0556
14692644,SL01,1,3/12/2023 16:20,1712.4568,164.8681,10.8773,0.9947,117.9887,62.0361,100,28.0627,3.8073,2016.8458,191.0082,-0.2624
14692645,SL01,1,3/12/2023 16:30,1511.3311,156.0462,9.823,0.9937,116.3329,69.2187,100,28.2007,354.707,2016.6072,190.0142,-0.3457
14692646,SL01,1,3/12/2023 16:40,1717.2505,164.2694,10.5213,0.9947,116.8708,69.2187,100,28.1848,354.0792,2016.3566,189.6909,-0.2137
14692647,SL01,1,3/12/2023 16:50,1746.7358,144.6798,10.9773,0.9958,117.0993,68.9206,100,28.1821,353.2863,2017.2387,189.8983,0.0906
14692648,SL01,1,3/12/2023 17:00,1741.8761,166.5058,10.9873,0.9938,118.0115,64.249,100,28.1437,357.7153,2014.1968,190.0029,1.0035
14692649,SL01,1,3/12/2023 17:10,1608.7873,174.0329,10.3397,0.993,117.2183,64.0625,100,28.1524,355.8793,2016.4728,189.7753,-0.0094
14692806,SL01,1,3/12/2023 17:20,1787.5349,175.1965,11.0023,0.9946,118.4095,64.0625,100,28.1226,1.0694,2017.3951,189.831,-0.0644
14692807,SL01,1,3/12/2023 17:30,1806.3924,181.1596,11.37,0.9943,119.3646,64.0625,100,28.0882,2.9914,2017.6004,190.536,0.2193
14692808,SL01,1,3/12/2023 17:40,1789.8256,178.6442,10.9797,0.9943,119.6304,64.0625,100,28.1171,358.9668,2016.8277,189.1583,0.1739
14692809,SL01,1,3/12/2023 17:50,1731.4194,154.9792,10.7003,0.9951,119.7476,64.0625,100,28.0993,357.7142,2015.6129,190.9766,-0.1924
14692810,SL01,1,3/12/2023 18:00,1392.7406,127.2873,9.6887,0.995,117.3629,64.0625,100,28.0628,355.443,2016.512,189.9676,-0.341
14692811,SL01,1,3/12/2023 18:10,1707.356,123.1992,10.7683,0.9968,116.3886,64.0625,100,28.0479,356.7173,2016.4287,190.1764,-0.3567
14692968,SL01,1,3/12/2023 18:20,1420.7493,98.459,9.8413,0.9967,115.4607,64.0625,100,28.0136,354.3566,2013.9741,188.7492,-0.3857
14692969,SL01,1,3/12/2023 18:30,1192.9894,74.0819,9.0773,0.9972,112.3455,56.9473,100,27.9772,359.3005,2005.1342,189.8901,-0.2437
14692970,SL01,1,3/12/2023 18:40,1264.5793,58.3898,9.6493,0.9985,108.934,51.574,100,27.9573,7.1972,2013.3387,189.5774,-0.4153
14692971,SL01,1,3/12/2023 18:50,1159.9013,50.5285,8.985,0.9984,107.2001,61.3246,100,27.9713,354.6798,1998.6464,190.0524,-0.3527
14692972,SL01,1,3/12/2023 19:00,1166.3531,33.2135,9.0827,0.9989,104.7,61.4062,100,27.8771,355.5795,2007.6912,189.9339,-0.4233
14692973,SL01,1,3/12/2023 19:10,851.3864,25.7427,7.8433,0.9988,101.5149,59.0482,100,27.8635,354.5527,1916.5197,189.5953,-0.1427
14692974,SL01,1,3/12/2023 19:20,601.2055,16.0979,7.0647,0.9988,97.3402,46.0937,100,27.8432,4.9657,1741.224,190.1813,0.037
14692975,SL01,1,3/12/2023 19:30,693.854,4.2538,7.4723,0.999,94.1525,46.0937,100,27.9052,1.7801,1824.4499,189.5345,-0.1693
14692976,SL01,1,3/12/2023 19:40,276.7021,-16.4452,5.5017,0.9953,91.2983,25.8493,100,27.6143,355.1675,1381.1357,190.06,0.2626
14692977,SL01,1,3/12/2023 19:50,394.1424,-28.93,6.218,0.9962,88.5476,22.5,100,27.4026,355.4118,1537.6777,189.6755,-0.0174
14692978,SL01,1,3/12/2023 20:00,380.9658,-29.9198,6.1717,0.996,86.2308,22.5,100,27.1966,356.0592,1517.9504,189.8735,-0.068
14692979,SL01,1,3/12/2023 20:10,349.8036,-31.8715,5.9783,0.9949,84.4534,22.5,100,27.0394,353.1982,1477.3858,189.7061,-0.0493
14693292,SL01,1,3/12/2023 20:20,389.4323,-32.5048,6.0577,0.9957,82.9785,22.5,100,26.9875,355.3908,1528.9023,190.2877,0.2223
14693293,SL01,1,3/12/2023 20:30,319.3369,-33.6306,5.7063,0.9934,81.7564,22.5,100,26.8904,357.6758,1436.952,189.3261,0.1867
14693294,SL01,1,3/12/2023 20:40,301.9131,-34.3927,5.7373,0.9915,80.693,22.5,100,26.7729,355.9065,1411.8346,189.9855,0.0914
14693295,SL01,1,3/12/2023 20:50,244.0349,-35.7131,5.369,0.9874,79.7874,19.901,100,26.5919,353.947,1328.1249,189.9962,0.101
14693296,SL01,1,3/12/2023 21:00,261.4482,-32.8519,5.5833,0.9888,78.8893,17.5,100,26.4974,354.5107,1364.0356,189.2914,0.083
14693297,SL01,1,3/12/2023 21:10,350.9669,-27.3296,6.0133,0.996,78.1739,17.5,100,26.4476,356.358,1482.5904,189.5209,-0.058
14693454,SL01,1,3/12/2023 21:20,403.7814,-22.0896,6.1957,0.9978,77.6195,17.5,100,26.4529,358.2173,1552.836,189.6487,0.0497
14693455,SL01,1,3/12/2023 21:30,456.526,-17.7,6.3917,0.9986,77.1302,17.5,100,26.4225,359.5534,1607.1851,189.5943,0.0603
14693456,SL01,1,3/12/2023 21:40,518.2682,-16.1352,6.5583,0.9989,76.7585,17.5,100,26.3329,358.7951,1667.7127,190.2152,0.101
14693457,SL01,1,3/12/2023 21:50,432.4919,-15.5048,6.2623,0.9987,76.6736,17.5,100,26.2309,1.8058,1575.8526,189.5772,0.0403
14693458,SL01,1,3/12/2023 22:00,455.2109,-16.0906,6.5427,0.9985,76.5874,17.5,100,26.1779,3.6583,1611.7611,189.5721,-0.1373
14693459,SL01,1,3/12/2023 22:10,525.476,-16.4581,6.7487,0.9988,76.2454,17.5,100,26.1541,2.7976,1679.4486,189.9242,-0.0143
14693616,SL01,1,3/12/2023 22:20,523.0422,-15.4479,6.6587,0.9988,76.0634,17.5,100,26.0918,1.9734,1671.3328,189.6279,-0.021
14693617,SL01,1,3/12/2023 22:30,536.8304,-16.1285,6.7453,0.9988,75.9118,17.5,100,26.0572,1.6678,1682.6711,190.1081,-0.0303
14693618,SL01,1,3/12/2023 22:40,475.3661,-17.4408,6.5407,0.9986,75.8306,17.5,100,26.0064,2.1181,1625.0148,189.2892,-0.0467
14693619,SL01,1,3/12/2023 22:50,452.8843,-16.9527,6.46,0.9985,75.683,17.5,100,25.9619,1.5441,1606.4385,189.5876,-0.012
14693620,SL01,1,3/12/2023 23:00,508.7552,-11.4133,6.6747,0.999,75.4171,17.5,100,25.9204,0.5947,1663.0133,189.8983,-0.045
14693621,SL01,1,3/12/2023 23:10,496.8163,-12.3625,6.7457,0.9988,75.2525,17.5,100,25.8902,0.1013,1647.2242,189.7009,-0.2287
14693778,SL01,1,3/12/2023 23:20,565.2242,-10.9088,6.8247,0.9989,75.0443,17.5,100,25.954,358.3242,1718.5594,189.6015,0.0153
14693779,SL01,1,3/12/2023 23:30,518.2174,-6.9267,6.6157,0.9989,75.0167,17.5,100,25.906,0.4246,1669.5489,190.1073,-0.0017
14693780,SL01,1,3/12/2023 23:40,525.8094,-8.7177,6.6883,0.9987,74.9825,17.5,100,25.8638,0.4435,1675.4182,189.3975,-0.0023
14693781,SL01,1,3/12/2023 23:50,530.3519,-4.5544,6.8067,0.9989,74.9311,17.5,100,25.8282,0.141,1684.6905,189.6657,-0.1293
14693782,SL01,1,3/13/2023 0:00,589.8314,-4.4833,7.011,0.9989,75.0481,17.5,100,25.8459,358.2595,1734.1967,189.4419,-0.135
14693783,SL01,1,3/13/2023 0:10,478.0948,-14.4123,6.62,0.9986,75.0563,17.5,100,25.7461,358.7381,1629.5423,190.3225,-0.159
14693940,SL01,1,3/13/2023 0:20,511.5828,-21.5127,6.7217,0.9984,74.836,17.5,100,25.6986,359.3725,1666.2662,189.1153,-0.1203
14693941,SL01,1,3/13/2023 0:30,544.5138,-29.39,6.9183,0.9977,74.5804,17.5,100,25.7144,358.9591,1700.8347,189.4548,-0.222
14693942,SL01,1,3/13/2023 0:40,567.973,-27.1879,6.9817,0.9982,74.3812,17.5,100,25.831,0.5609,1720.5389,189.8109,-0.189
14693943,SL01,1,3/13/2023 0:50,580.8718,-32.6523,7.0023,0.9977,74.2339,17.5,100,25.8611,1.3267,1730.6479,189.6745,-0.1733
14693944,SL01,1,3/13/2023 1:00,621.5864,-40.3525,7.2023,0.9973,74.1791,17.5,100,25.8673,1.5844,1772.9885,189.9401,-0.2217
14693945,SL01,1,3/13/2023 1:10,727.8276,-48.4231,7.639,0.9972,74.5719,17.5,100,25.97,4.1722,1864.2501,190.0281,-0.2713
14694102,SL01,1,3/13/2023 1:20,720.3665,-61.4279,7.4043,0.9956,75.0159,17.5,100,25.802,1.5532,1854.282,189.4844,-0.0927
14694103,SL01,1,3/13/2023 1:30,783.3276,-66.9954,7.7287,0.9957,75.5183,17.5,100,25.7796,2.0762,1908.6198,189.6336,-0.1643
14694104,SL01,1,3/13/2023 1:40,806.1449,-69.0548,7.8173,0.9957,76.5349,17.5,100,25.7631,3.2635,1923.1162,189.7215,-0.2123
14694105,SL01,1,3/13/2023 1:50,707.4047,-61.3352,7.409,0.9953,76.5899,17.5,100,25.663,2.9573,1838.0936,190.1038,-0.118
14694106,SL01,1,3/13/2023 2:00,464.7388,-65.8471,6.535,0.9885,76.2345,17.5,100,25.6098,6.3526,1609.9525,188.9591,-0.0777
14694107,SL01,1,3/13/2023 2:10,282.0287,-55.7019,5.6087,0.9744,75.7799,22.3175,100,25.6941,6.9022,1375.5093,189.8779,-0.0593
14694264,SL01,1,3/13/2023 2:20,385.1667,-63.3154,6.0657,0.977,75.0973,42.9898,100,26.1619,5.7153,1523.68,189.9243,0.2663
14694265,SL01,1,3/13/2023 2:30,549.9834,-68.8554,6.8343,0.9871,74.9561,45.625,100,26.4198,3.9108,1674.2125,190.2561,0.0456
